epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
0,6.663084419504801,6.746666669718424,6.220359839630127,21.200000061035155,0.03024958539633488,0.02470730538827321,0.05047619047619048
1,4.406331982421875,24.879999998474123,2.773061850738525,27.599999975585938,0.16636647904940588,0.13588057445200302,0.27599999999999997
2,2.600533043416341,26.71999999923706,1.663128302383423,33.04000001220703,0.2736221852924065,0.3570202603739995,0.33039999999999997
3,2.506241797510783,26.9866666595459,1.614934684753418,31.04000001220703,0.23444069218568986,0.2586127613192537,0.3104
4,2.418139150238037,27.973333331807453,1.6084889675140381,35.03999996948242,0.3074597908224729,0.5340413739657526,0.3504
5,2.392645295715332,31.73333333943685,1.4928766513824463,44.80000000610352,0.42805703965919806,0.4643759683171977,0.44799999999999995
6,2.3630269529978434,33.75999999186198,1.5699674927711487,34.16000008544922,0.26436855709451773,0.3524341732465178,0.3416
7,2.3172762369791666,37.30666665242513,1.4271569383621217,47.51999991455078,0.4465267901791899,0.5015239251380776,0.47519999999999996
8,2.3026294551849364,38.400000020345054,1.3775365676879883,50.079999975585935,0.48023137959503026,0.5955963991604815,0.5008
9,2.274069530995687,40.746666680908206,1.3828414691925048,47.51999991455078,0.44797826972701016,0.5293330562284736,0.47520000000000007
10,2.267324385579427,41.46666666259765,1.361491957473755,48.719999975585935,0.4478281181512907,0.5430844597620406,0.48719999999999997
11,2.2414016537984214,42.826666687011716,1.270304404258728,54.319999963378905,0.5270207200175197,0.5399162970287003,0.5432
12,2.2179362903594972,45.01333334757487,1.3649252122879028,50.64,0.45812830904162183,0.5451681414294619,0.5064
13,2.2053473233540855,44.87999999593099,1.2589773405075073,53.2800000366211,0.5050344891258676,0.5615214624886606,0.5327999999999999
14,2.2027920522054036,45.866666687011715,1.2173917095184326,59.03999991455078,0.5941152061395731,0.6200117119828731,0.5904
15,2.1765572800954183,45.94666665852865,1.1840522941589355,60.71999998779297,0.6027750935335469,0.6024958084221912,0.6072
16,2.1593657009124754,47.41333335164388,1.1510739495277404,58.32000010986328,0.5623551467562689,0.5959376632726501,0.5832
17,2.175836163965861,46.29333332316081,1.159654433631897,59.28000006103515,0.5906618785577716,0.6080445027001907,0.5927999999999999
18,2.137851988728841,49.38666665242513,1.1754947408676149,58.88000003051758,0.5684249412886239,0.6170486826554027,0.5888000000000001
19,2.135340030924479,49.17333334350586,1.1497132028579713,60.55999996337891,0.5946038912827176,0.6288768962072525,0.6056
20,2.1319836079915366,49.38666667277018,1.0985615020751953,61.999999914550784,0.6040553916413657,0.6369323554804778,0.62
21,2.124869958368937,50.69333333943685,1.1510350217819214,59.519999938964844,0.5869995920684913,0.5958802606730191,0.5952
22,2.1249187426249185,49.306666666666665,1.2067567274093627,56.95999993896484,0.5629242073111215,0.6087278196549518,0.5696
23,2.1140137538909913,50.79999998575846,1.1076946468353273,61.439999938964846,0.6176224265092544,0.6615104296803185,0.6144000000000001
24,2.087110799662272,52.21333333333333,1.1192554939270019,61.76000003662109,0.6116388843034939,0.647504343763216,0.6176
25,2.107346962229411,49.46666666666667,1.0905914361000062,63.92000008544922,0.640535576529346,0.650688958992594,0.6392
26,2.0768077643076577,52.13333333740234,1.000550658226013,67.28000003662109,0.6710701349816774,0.6733925554579995,0.6728
27,2.0755610244750975,51.92000000813802,1.0405159498214722,64.71999996337891,0.645148856999779,0.6592397245698636,0.6472
28,2.0721026273091634,52.21333334757487,1.0215299661636352,66.39999998779297,0.6608021683491796,0.6716637362359195,0.664
29,2.041047569020589,54.346666684977215,1.033718262577057,65.04000008544922,0.6359068448761416,0.6648474980213812,0.6504
30,2.0705952072143554,52.42666667073568,1.0256026679992676,64.71999993896485,0.6435738854395138,0.6547335623452633,0.6472
31,2.0387279980977375,53.70666667277018,1.0206698839187622,66.96000010986329,0.6681661297756162,0.6740895824496551,0.6696
32,2.0327782037099205,55.28000002034505,0.9844885314941406,66.4799999633789,0.6582772374593596,0.6724614320161434,0.6648000000000001
33,2.0236399202982587,54.186666670735676,0.9723726347923278,67.7599999633789,0.6721618848078067,0.6755020040694367,0.6776
34,2.0063397651672363,55.73333334350586,0.9734284146308899,67.27999998779296,0.6667763341255076,0.6789570511452865,0.6728
35,2.0056335342407228,56.50666666666667,0.9696740659713745,67.44000006103515,0.6761668974892501,0.6806892982236775,0.6744
36,2.022684061431885,55.333333337402344,0.9274611208915711,69.36000003662109,0.6854511147034311,0.6945415202179921,0.6936
37,2.003631395212809,56.07999998372396,0.9417866810798645,70.00000003662109,0.6985401938311628,0.7081441868090874,0.7
38,2.008034563191732,53.9733333190918,0.9787039644241333,67.59999998779297,0.6793268912361483,0.700827868352023,0.6759999999999999
39,1.9985798828760784,57.19999999389648,0.9262204842567444,69.28000008544922,0.6895549356268752,0.6930138727223503,0.6928000000000001
40,1.989868375523885,57.30666665649414,0.9388574997901916,69.83999998779296,0.7000595143908168,0.707715062421002,0.6984
41,1.9765769182840982,57.20000000406901,0.9338772946357727,70.72000006103515,0.7083399032682589,0.7294175220728494,0.7072
42,1.9725597340901693,57.94666665242513,0.9187721620559692,70.32000006103516,0.6936784175143815,0.7197230339538944,0.7032
43,1.9590100102742514,58.56,0.907838752746582,71.12000010986328,0.7088384397747635,0.7311914764598104,0.7112
