epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
35,0.8530103551228841,79.4933333211263,0.6046891055107116,77.75999992675781,0.7730079071503593,0.7952918980808742,0.7775999999999998
36,0.8446716221809387,79.54666668294271,0.7885099852561951,68.00000010986328,0.6494226230349871,0.7524562567167958,0.6799999999999999
37,0.8432470192591349,79.59999998779297,0.8466779564619065,70.64,0.6916931426224432,0.7782961541732832,0.7064
38,0.8296231598854065,79.76000001220703,0.5639411406517029,81.04000008544922,0.8138828529609071,0.8381114117216036,0.8103999999999999
39,0.8177407365163167,80.77333332519531,0.7801195278167724,70.16000010986328,0.692078037690756,0.7529180116032804,0.7016
40,0.8231754788716634,80.72000002034505,0.6162706015586853,78.56000008544922,0.7871987551151264,0.8119818176115532,0.7856
41,0.8147461297353109,81.38666665852864,0.6233126114845275,78.00000001220702,0.777524172883225,0.8152368470251646,0.78
42,0.8114732772509257,81.51999999186198,0.767961527299881,71.04000008544922,0.7066829036850594,0.7923015857601892,0.7104000000000001
43,0.8079309687932332,82.05333334960937,0.5703435038566589,80.63999991455078,0.8091262023796725,0.8352764672537791,0.8064
44,0.7925893581390381,82.42666665852865,0.8803092891931534,72.31999995117188,0.6689886164740082,0.768091177410164,0.7232000000000001
45,0.7929142262776693,82.3200000406901,0.5271485402107239,83.92000003662109,0.8396193731608316,0.8516599478924045,0.8392000000000002
46,0.7815600311597188,83.20000001627604,0.6949957681655884,73.19999995117188,0.7253880822252279,0.8081965788733376,0.732
47,0.7691853392283122,83.41333337402344,0.7372932909965515,72.07999993896485,0.7119266084367537,0.7838540090269877,0.7208
48,0.7779931208292643,82.80000004475912,0.7666275106430054,71.04000003051758,0.717755257053183,0.8254009795953652,0.7104
49,0.7718512371699016,83.94666668701171,0.481934161567688,84.72000008544921,0.847677726452081,0.8630993816779245,0.8472
50,0.7705468903223673,83.86666668294271,0.9666018866539001,67.36000008544922,0.642747124238874,0.7635474685942245,0.6736
51,0.7617898589452108,84.08000001627605,0.5684544507980347,79.99999995117187,0.7990616405331451,0.8334233850123788,0.8
52,0.7508766273498535,84.2666666788737,0.530993947160244,82.64,0.8205057827356838,0.8436834374638342,0.8263999999999999
53,0.7508238619486491,84.7466666829427,0.7072932917118072,73.12000008544922,0.7229624484271998,0.771799317721186,0.7312
54,0.741745969136556,85.28000001627605,0.5668400634288788,80.55999997558594,0.8001166291221045,0.8258936389350453,0.8056000000000001
55,0.7431042235692342,85.36000004475912,0.487633300447464,85.35999992675781,0.8529101272219144,0.8543210961377831,0.8536000000000001
56,0.7234589617411296,86.64000001627605,0.5440645651578904,81.27999992675781,0.8143940095658401,0.8401598135377863,0.8128000000000002
57,0.7318920454978943,85.89333337809245,0.5445319460868836,80.55999995117187,0.8026055109083581,0.8243202200857261,0.8056000000000001
58,0.7281145242691041,85.43999999186198,0.6414870928764344,75.19999993896485,0.7567841862205666,0.8174505273822383,0.752
59,0.728755957253774,86.10666665852865,0.4930843603134155,84.32000006103516,0.8442986295002809,0.8567588827876662,0.8432000000000001
60,0.7209141555468241,86.21333335367838,0.45752717475891114,87.04000010986329,0.870858113225338,0.8757051084929122,0.8704000000000001
61,0.7114590559005737,86.45333337809245,0.44078594818115235,87.03999995117188,0.8703515770913632,0.8734817631227516,0.8704000000000001
62,0.7056012280782064,87.17333335367839,0.4586068272590637,86.16000010986328,0.8616637749492133,0.8735032975482444,0.8615999999999999
63,0.7088131813049316,87.25333332926432,0.3986345422744751,88.87999995117187,0.8891525250050751,0.8902395098939235,0.8888
64,0.7062053455988566,87.84000004475911,0.4567076269388199,85.99999995117187,0.8589888259739127,0.8656775152885869,0.86
65,0.6883432117462158,88.85333332519531,0.47892565314769747,85.67999995117188,0.8570426449779701,0.868888852232989,0.8568
66,0.6876191812515259,88.48000004475911,0.5413765416145325,81.91999998779296,0.819840379886552,0.851357929665131,0.8192
67,0.6847396339416504,88.13333330485025,0.455851445376873,86.0,0.8598414028857329,0.8661440236009496,0.8600000000000001
68,0.6847020182927449,88.64000002441406,0.4453047763824463,87.20000010986328,0.872409343115679,0.8777857112726327,0.8720000000000001
69,0.6747671684265136,89.54666666259766,0.41894090886116025,88.7999999267578,0.8880101384628054,0.8898839584540543,0.8880000000000001
70,0.6678293315251669,89.70666663818359,0.4344784363746643,87.27999995117187,0.8709774606283391,0.8785214042401563,0.8728
71,0.6755376968383789,88.90666666259766,0.5031174582481385,82.72000001220704,0.8300654661350126,0.8558925031064755,0.8272
72,0.6697330670674642,88.88000002034505,0.44175742721557615,86.55999992675781,0.8676990164024965,0.8805679531621365,0.8656
73,0.6634934731801351,89.54666665852865,0.41561281404495237,87.19999995117188,0.8734137523085949,0.8787611263171824,0.8720000000000001
74,0.6654519618034362,89.70666671142578,0.44182205786705014,85.91999995117187,0.858860202652871,0.8719613179792146,0.8591999999999999
75,0.6625438713391621,89.57333332926433,0.4026199432849884,87.75999992675781,0.8783768638022972,0.8827380284595618,0.8775999999999999
76,0.648931023534139,90.13333332519531,0.3977974338531494,89.67999995117188,0.8970382179015844,0.9014842628863577,0.8968
77,0.6490811652501424,89.9466666381836,0.4043886847257614,87.67999995117188,0.8771870752735109,0.8803658341219549,0.8768
78,0.6476012883822123,90.10666666259766,0.3862968242645264,88.87999995117187,0.8892998887491942,0.8923907383466206,0.8888
79,0.6428688002268473,90.95999997151692,0.38038554515838624,88.79999995117187,0.8882186483577248,0.8892737430642125,0.8880000000000001
80,0.6415352783838908,90.90666665852865,0.36602607524394987,89.91999997558594,0.8992033952568173,0.8999626676924295,0.8992000000000001
81,0.6471527891476949,90.39999999593098,0.3674511215925217,89.19999995117188,0.8923262627449521,0.894937425843105,0.892
82,0.630825906308492,91.41333334960937,0.38513751330375673,88.55999995117187,0.8855982028008477,0.8907201192470293,0.8855999999999999
83,0.6320590506871542,91.84,0.3728421067714691,89.03999995117188,0.890561783755184,0.8910325486174416,0.8904
84,0.6256829849878947,92.21333335367838,0.37702646384239197,88.79999995117187,0.888489410413189,0.8902280387787711,0.8880000000000001
85,0.6266186824798584,91.92000002034506,0.39047583484649656,88.47999992675781,0.885898827753917,0.8913581388644811,0.8847999999999999
86,0.6309221459706624,91.33333337809245,0.3687605660200119,89.75999997558594,0.8972384904222084,0.8975294240213886,0.8976
87,0.6251664498647054,91.76000002034505,0.3738862548351288,89.51999997558593,0.8953550925009657,0.8967558833483438,0.8952
88,0.6237474109649658,92.45333330485026,0.37854483189582827,88.71999995117187,0.8878554413732648,0.8901131189091046,0.8872
89,0.6179220840771993,92.39999997151693,0.37168702309131624,89.67999997558594,0.8970963753785259,0.8979798944308663,0.8968
90,0.6106279080708822,92.79999997151693,0.3774298526287079,89.43999997558593,0.8948059347973905,0.8972574295510676,0.8944000000000001
91,0.6272392568588256,91.57333332926433,0.36766632022857665,89.75999997558594,0.897738313871711,0.8985601223764672,0.8976
92,0.6108337116877238,92.8266666381836,0.3669173795223236,89.75999995117188,0.897969273033288,0.8990493833076032,0.8976000000000001
93,0.6173441031773885,92.50666666259765,0.36620470218658446,89.91999997558594,0.8994634796386798,0.9001169629080208,0.8992000000000001
94,0.615131579653422,92.13333330485025,0.3652866589069366,89.75999997558594,0.8979428482711913,0.899543458166975,0.8976000000000001
95,0.613845666885376,92.45333337809245,0.3625442895889282,89.91999997558594,0.8993070670016315,0.8996281327307706,0.8992000000000001
96,0.6194354785601298,92.21333335367838,0.3634367232322693,89.91999997558594,0.899413272245841,0.9000399372083125,0.8992000000000001
97,0.623790864054362,92.15999999186198,0.3628314994812012,90.23999995117188,0.9026741304423169,0.9033459700396997,0.9024000000000001
98,0.6154411517461141,92.71999997151693,0.3644754988431931,90.15999997558593,0.9018299459362662,0.9024590542437949,0.9016
99,0.6129403306325276,92.82666671142579,0.3653230316638946,89.83999997558594,0.8987120838212208,0.8995930970514614,0.8984
