epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
0,1.625018058649699,21.59999999847412,1.5867592998504638,23.67999996948242,0.20338499538360266,0.22253139500130237,0.23680000000000004
1,1.6101399479548137,25.20000000305176,1.4971770273208618,30.960000012207033,0.27059263797139826,0.3647290912508304,0.3096
2,1.6108246100107828,25.17333334350586,1.5491070987701416,30.799999938964845,0.24002880288028802,0.27919789771578735,0.308
3,1.58589851659139,25.546666669718423,1.4878166366577148,36.319999981689456,0.35506815762593213,0.36506818650294093,0.3632
4,1.5567804002126058,31.119999991861977,1.4866827862739562,31.679999926757812,0.25535650835113033,0.4091878726412195,0.3168
5,1.5598260850270589,31.0133333404541,1.4823989860534668,38.719999975585935,0.3605263827766546,0.44380402243560135,0.3872
6,1.5527492312113444,31.226666672770182,1.429073508644104,35.359999963378904,0.2825356957889566,0.45193092209349767,0.3536
7,1.5277299141565959,33.440000010172525,1.4132216249465943,39.76000003662109,0.3435140188608809,0.44614080210878343,0.3976
8,1.5193875316619874,33.41333333180746,1.3778595645904541,43.59999999389648,0.39784492815340994,0.47111290071143036,0.43600000000000005
9,1.5113574264526368,34.71999999593099,1.327457312965393,44.480000048828124,0.400700762609507,0.4754759130906299,0.4448
10,1.5202507190068564,33.439999996948245,1.3152339614868165,47.75999996948242,0.4705915056150401,0.4808082814866442,0.47759999999999997
11,1.4886245777130127,37.253333353678386,1.351523023033142,44.56000004882812,0.4151701068811214,0.4573245735931404,0.44560000000000005
12,1.4976552145004272,36.85333333028157,1.4312544992446898,44.64,0.41068295978168,0.5369698124326703,0.4464
13,1.478031401570638,38.666666662597656,1.429942592716217,35.99999995117187,0.3217660731385707,0.5180095477334477,0.36
14,1.487039145533244,36.773333329264325,1.2579372495651244,50.55999996337891,0.45389409513316464,0.5661405266918779,0.5056
15,1.4610139742533366,38.21333332926432,1.200182679748535,53.04000004882813,0.5078323953137422,0.5571381314889585,0.5304
16,1.4247839981714885,41.65333334350586,1.1826227495193482,53.439999987792966,0.5156746086150921,0.5680562743651931,0.5344
17,1.4167242339452109,42.586666676839194,1.1849357698440552,53.76000006103516,0.5173552769419031,0.5595159837389365,0.5376
18,1.3938499965667726,43.893333353678386,1.1776623805999755,56.07999991455078,0.5311519247279994,0.5836953603240763,0.5608000000000001
19,1.3944301699320476,43.25333332926432,1.1985917951583862,50.079999926757814,0.4768800110786593,0.5646732992871895,0.5008
20,1.3913058255513508,43.89333334757487,1.1085371990203858,56.87999991455078,0.5613214171813424,0.6294110866233523,0.5688000000000001
21,1.3577500624338785,45.99999998982747,0.9909218265533447,62.80000001220703,0.6289020155882672,0.656444141347522,0.6279999999999999
22,1.3225418690363566,49.70666665852865,1.0382982775688172,61.679999963378904,0.5950433402370463,0.6479412096481709,0.6168000000000001
23,1.3336810860951742,49.12000000406901,1.0914844978332519,55.99999992675781,0.5263013398023811,0.6420181371650072,0.56
24,1.3036985013961793,50.13333333943685,1.099114868927002,59.44000001220703,0.5917178100958074,0.6609282727053103,0.5944
25,1.2770085367838542,52.02666667073568,0.854216215801239,69.5999999633789,0.6976505091982476,0.708460041463946,0.696
26,1.2672493865966796,53.093333323160806,0.8425232522010804,67.7600000366211,0.6664937776934157,0.6822945385694659,0.6776
27,1.2735170416514079,52.16000001424154,0.9705277588844299,66.07999992675781,0.6456524684788365,0.6748268387370772,0.6607999999999999
28,1.2611562043507893,52.82666668497721,0.8943414486885071,68.72000010986328,0.6830055480811431,0.7326831061128273,0.6872
29,1.2340325796763103,54.21333333740235,0.9052682550430298,67.68000001220703,0.6690734046630158,0.7145656918391632,0.6767999999999998
30,1.2380051255544027,54.10666670328776,0.8600994351387024,69.19999993896485,0.6876373196752666,0.713067053469757,0.6920000000000001
31,1.193701788075765,56.77333335164388,0.7772943426132202,72.8799999633789,0.7263814965273083,0.7292304588049089,0.7288
32,1.180285031000773,56.87999998575847,0.767591440486908,73.84000010986328,0.7298491774063562,0.7617337427734144,0.7384000000000001
33,1.1534640719095866,59.81333332722982,0.7527249011039734,74.87999993896484,0.7490481422113231,0.7650186982924712,0.7487999999999999
34,1.1834678550720215,57.97333331705729,0.7516514425754547,73.75999992675781,0.729896031614673,0.7564176742750435,0.7376
35,1.1839111676534018,57.60000000813802,0.8066562861442566,68.72000006103515,0.6617646500638221,0.7173922893342264,0.6872
36,1.1507151454925537,59.38666667480469,0.7431559620857239,74.47999996948242,0.742860075543174,0.7581903989877109,0.7448
37,1.1776526496251425,58.16000000406901,0.7277076419830322,76.80000006103515,0.7649660593255909,0.7670109482723972,0.768
